<<<<<<<============************************====================>>>>>>>>>
	 	    Developed by:
	Prof. Chiranjeev Kumar, Prof. Haider Banka
		   Himanshu Ranjan Seth
	 Department of Computer Science & Engg.,
	 INDIAN INSTITUTE OF TECHNOLOGY, Dhanbad
<<<<<<<============************************====================>>>>>>>>>
IEEE 802.15.4: Yes, Sub-GHz: No, BLE: Yes, Prop: Yes
2367222,127406686,1015382,36506580,11788,643788,5138,184074
2379586,128049294,1020390,36693428,12364,642608,5008,186848
2392044,128692196,1025536,36880192,12458,642902,5146,186764
2404538,129335138,1030678,37067034,12494,642942,5142,186842
2416704,129978526,1035814,37252866,12166,643388,5136,185832
2427836,130622548,1040964,37433570,11132,644022,5150,180704
2438716,131267300,1046100,37613332,10880,644752,5136,179762
2449734,131911368,1051174,37794022,11018,644068,5074,180690
2460876,132555680,1056248,37975570,11142,644312,5074,181548
2472036,133199842,1061396,38156970,11160,644162,5148,181400
2483122,133844118,1066532,38337870,11086,644276,5136,180900
2494188,134488412,1071666,38518700,11066,644294,5134,180830
2505236,135132724,1076806,38699514,11048,644312,5140,180814
2516402,135776916,1081948,38880922,11166,644192,5142,181408
2528364,136420482,1087030,39065130,11962,643566,5082,184208
2540836,137063142,1092102,39252040,12472,642660,5072,186910
2553162,137706158,1097250,39438844,12326,643016,5148,186804
2564422,138350352,1102392,39620336,11260,644194,5142,181492
2576718,138993576,1107482,39807098,12296,643224,5090,186762
2588382,139637050,1112618,39991276,11664,643474,5136,184178
2600644,140280134,1117704,40177676,12262,643084,5086,186400
2613122,140923016,1122846,40364452,12478,642882,5142,186776
2625614,141565960,1127986,40551286,12492,642944,5140,186834
2637536,142209442,1133126,40736270,11922,643482,5140,184984
2648550,142853724,1138276,40917078,11014,644282,5150,180808
2659760,143498084,1143346,41097574,11210,644360,5070,180496
2672144,144141086,1148420,41284222,12382,643002,5074,186646
2684534,144784042,1153552,41470798,12388,642956,5132,186574
2696078,145427588,1158634,41654430,11544,643546,5082,183630
2708442,146070558,1163780,41841250,12362,642970,5146,186818
2720924,146713436,1168920,42028020,12480,642878,5140,186768
2733414,147356306,1173996,42214862,12488,642870,5076,186840
2745800,147999576,1179138,42401510,12386,643270,5142,186646
2757716,148642762,1184214,42586340,11916,643186,5076,184828
2769056,149286954,1189352,42768380,11338,644192,5138,182038
2781516,149929644,1194434,42955152,12458,642690,5082,186770
2793988,150572532,1199580,43141924,12472,642888,5146,186770
2806446,151215434,1204730,43328690,12456,642902,5150,186764
2818726,151858814,1209878,43515244,12278,643380,5148,186552
2830280,152502378,1214954,43698920,11554,643564,5076,183674
2842744,153145292,1220100,43885714,12462,642914,5146,186792
2855230,153788090,1225238,44072416,12486,642798,5138,186700
2867672,154430994,1230378,44259206,12440,642904,5140,186788
2879964,155074304,1235452,44445784,12292,643310,5074,186576
2891390,155718128,1241038,44628046,11426,643824,5586,182260
2902526,156362270,1246172,44807986,11134,644142,5134,179938
2913878,157006452,1251828,44990044,11352,644182,5656,182056
2926340,157649140,1256976,45176614,12462,642688,5148,186568
2938822,158292018,1262120,45363390,12480,642878,5144,186774
2951168,158935324,1267194,45550104,12344,643306,5074,186712
2962728,159578858,1272332,45733452,11558,643534,5138,183346
2975106,160221814,1277470,45920264,12378,642956,5138,186810
2987600,160864680,1282606,46107040,12492,642866,5136,186774
3000044,161507680,1287760,46293898,12442,643000,5154,186856
3012176,162150958,1292844,46479668,12130,643278,5084,185768
3023752,162794666,1297986,46663224,11574,643708,5142,183554
3036240,163437556,1303124,46850012,12486,642890,5138,186786
3048724,164080356,1308266,47036708,12482,642800,5142,186694
3061154,164723268,1313340,47223548,12430,642912,5074,186838
3073270,165366664,1318480,47408918,12114,643396,5140,185368
3084434,166010752,1323616,47589710,11162,644088,5136,180790
3096812,166653708,1328758,47776534,12376,642956,5142,186822
3109280,167296600,1333830,47963384,12466,642892,5072,186848
3121756,167939484,1338968,48150158,12474,642884,5138,186772
3134212,168582388,1343982,48337064,12454,642904,5014,186904
3146704,169225256,1349128,48523836,12490,642868,5146,186770
3159180,169868140,1354268,48710626,12474,642884,5140,186788
3171412,170511480,1359342,48897172,12232,643340,5074,186544
3183198,171154862,1364414,49081624,11784,643382,5072,184450
3195088,171798616,1369496,49266510,11888,643754,5082,184884
3207558,172441202,1374642,49452976,12468,642586,5146,186464
3220050,173084070,1379786,49639752,12490,642868,5144,186774
3232384,173727390,1384862,49826458,12332,643320,5076,186704
3243880,174370996,1390006,50008946,11494,643606,5144,182486
3255250,175015160,1395664,50190996,11368,644164,5658,182048
3267718,175657842,1400808,50377576,12466,642682,5144,186578
3280192,176300728,1405962,50564340,12472,642886,5154,186762
3292520,176944052,1411038,50751044,12328,643324,5076,186702
3304450,177587228,1416180,50935572,11928,643176,5142,184526
3316356,178230948,1421322,51120378,11904,643720,5142,184804
3328850,178873510,1426470,51306848,12492,642562,5148,186468
3341336,179516384,1431614,51493624,12484,642874,5144,186774
3353668,180159704,1436690,51680338,12332,643320,5076,186712
3365788,180802746,1441838,51865380,12118,643042,5148,185040
3376956,181446870,1446988,52046206,11166,644124,5150,180824
3389250,182089874,1452064,52233104,12294,643004,5076,186896
3401732,182732788,1457204,52419920,12482,642914,5140,186814
3414220,183375660,1462332,52606698,12488,642872,5128,186776
3426624,184018598,1467410,52793540,12402,642938,5078,186840
3438732,184662002,1472560,52978902,12106,643404,5150,185360
3450294,185305724,1478214,53162452,11560,643722,5654,183548
3462764,185948632,1483294,53349312,12468,642908,5080,186858
3475244,186591436,1488438,53536016,12478,642804,5144,186702
3487668,187234354,1493512,53722858,12422,642918,5074,186840
3499542,187877936,1498654,53907406,11872,643582,5142,184546
3510684,188522102,1503798,54088246,11140,644166,5144,180838
3523058,189165062,1508948,54275064,12374,642960,5150,186816
3535500,189807980,1514086,54461842,12440,642918,5138,186776
3547944,190450892,1519158,54648682,12442,642912,5072,186838
3560100,191094252,1524298,54834500,12154,643360,5140,185816
3571648,191737970,1529950,55018032,11546,643718,5652,183530
3584112,192380884,1535094,55204836,12462,642914,5144,186802
3596580,193023700,1540172,55391610,12466,642816,5078,186772
3609042,193666598,1545316,55578390,12460,642898,5144,186778
3621466,194309516,1550390,55765220,12424,642918,5074,186828
3633556,194952938,1555472,55950662,12088,643422,5082,185440
3645430,195596350,1560616,56135046,11872,643412,5144,184382
3656158,196241098,1565770,56312684,10726,644748,5154,177636
3667306,196885160,1570908,56493424,11148,644062,5138,180738
3679710,197528090,1576048,56680234,12402,642930,5140,186808
3692140,198171016,1581124,56867080,12430,642926,5076,186844
3704618,198813898,1586278,57053836,12476,642882,5154,186754
3716496,199457520,1591422,57238690,11876,643622,5144,184852
3727646,200101620,1596562,57419478,11148,644100,5140,180786
3740016,200744584,1601708,57606296,12368,642964,5146,186816
3752450,201387506,1606790,57793128,12432,642922,5082,186830
3764936,202030380,1611928,57979910,12484,642874,5138,186780
3776816,202674000,1617068,58164770,11878,643620,5140,184858
3787928,203318148,1622204,58344702,11110,644148,5136,179930
3799296,203962314,1627342,58526752,11366,644166,5138,182048
3811768,204605076,1632476,58713404,12470,642762,5134,186650
3824234,205247886,1637556,58900156,12466,642810,5080,186750
3836656,205890820,1642638,59086988,12422,642934,5082,186830
3849152,206533684,1647774,59273762,12494,642864,5136,186772
3861502,207176990,1652858,59460468,12348,643306,5084,186704
3873348,207820272,1658006,59644674,11844,643282,5148,184204
3884564,208464526,1663150,59824790,11214,644254,5144,180114
3896300,209108076,1668230,60008376,11734,643550,5080,183584
3907462,209752204,1673370,60189198,11160,644128,5140,180820
3919788,210395208,1678446,60376076,12326,643004,5076,186876
3932272,211038084,1683592,60562856,12482,642876,5146,186778
3944736,211680980,1688736,60749642,12462,642896,5144,186784
3956898,212324334,1693876,60935468,12160,643354,5140,185824
3968458,212968040,1699026,61118996,11558,643706,5150,183526
3980896,213610976,1704100,61305860,12438,642936,5074,186862
3993372,214253784,1709236,61492562,12474,642808,5136,186700
4005822,214896680,1714376,61679334,12448,642896,5140,186770
4017926,215540088,1719516,61864700,12102,643408,5140,185364
4029496,216183802,1724658,62048258,11568,643714,5142,183556
4041966,216826706,1729732,62235110,12470,642904,5074,186850
4054458,217469498,1734874,62421798,12490,642792,5142,186686
4066930,218112372,1740020,62608574,12470,642874,5146,186774
4078374,218756382,1745160,62791060,11442,644010,5140,182484
4089486,219400590,1750304,62971036,11110,644208,5144,179974
4100860,220044834,1755446,63153176,11372,644244,5142,182138
4113228,220687744,1760524,63339866,12366,642910,5078,186690
4124394,221331752,1765666,63520570,11164,644008,5142,180702
4136740,221974740,1770746,63707458,12346,642988,5080,186886
4149072,222618068,1775820,63894160,12332,643328,5074,186700
4161556,223260640,1780958,64080640,12482,642572,5138,186478
4174038,223903518,1786104,64267414,12480,642878,5146,186772
4186414,224546806,1791178,64454118,12374,643288,5074,186702
4197902,225190512,1796772,64636168,11486,643706,5594,182048
4209028,225834648,1801916,64816084,11124,644136,5144,179914
4220888,226478412,1806994,65000968,11858,643764,5078,184882
4232730,227121806,1812078,65184604,11840,643394,5084,183634
4243856,227765950,1817154,65365464,11124,644144,5076,180858
4256202,228409242,1822288,65552090,12346,643292,5134,186626
4268690,229051810,1827428,65738566,12488,642568,5140,186476
4281148,229694712,1832502,65925412,12458,642902,5074,186846
4293636,230337584,1837642,66112190,12488,642872,5140,186778
4306090,230980474,1842790,66298974,12454,642890,5148,186784
4317954,231624178,1847928,66483630,11864,643704,5138,184656
4329020,232268242,1853006,66664926,11066,644064,5078,181296
4341398,232911198,1858142,66851738,12378,642956,5136,186812
4353860,233554096,1863292,67038510,12462,642898,5150,186772
4366306,234196994,1868438,67225290,12446,642898,5146,186780
4378118,234840696,1873520,67410216,11812,643702,5082,184926
4389234,235484840,1878662,67590780,11116,644144,5142,180564
4400620,236128986,1883798,67772836,11386,644146,5136,182056
4413058,236771698,1888886,67959742,12438,642712,5088,186906
4425538,237414578,1894026,68146524,12480,642880,5140,186782
4438002,238057474,1899098,68333374,12464,642896,5072,186850
4450482,238700354,1904240,68520154,12480,642880,5142,186780
4462940,239343256,1909326,68706984,12458,642902,5086,186830
4475268,239986738,1914464,68893266,12328,643482,5138,186282
